0,0.35
0.001,0.327661692096311
0.002,0.318440532323881
0.003,0.311386530847384
0.004,0.30545788509736
0.005,0.300250628144669
0.006,0.295557369644735
0.007,0.291254787429102
0.008,0.287262451434567
0.009,0.283524440581519
0.01,0.28
0.011,0.276658333806764
0.012,0.273475494121164
0.013,0.27043241866187
0.014,0.267513637490795
0.015,0.26470638945384
0.016,0.262
0.017,0.259385431634863
0.018,0.25685495182244
0.019,0.25440188286373
0.02,0.252020410288673
0.021,0.249705433846095
0.022,0.247452450053646
0.023,0.245257458499423
0.024,0.243116886272901
0.025,0.241027526411483
0.026,0.238986487308977
0.027,0.236991150788976
0.028,0.235039137094401
0.029,0.233128275446967
0.03,0.231256579129621
0.031,0.229422224269976
0.032,0.227623531673773
0.033,0.225858951188577
0.034,0.224127048179523
0.035,0.222426491778269
0.036,0.220756044628772
0.037,0.219114553903041
0.038,0.217500943399585
0.039,0.215914206569078
0.04,0.214353400337495
0.041,0.212817639617916
0.042,0.211306092419314
0.043,0.209817975474742
0.044,0.208352550322994
0.045,0.206909119787458
0.046,0.205487024803999
0.047,0.204085641556425
0.048,0.202704378883824
0.049,0.201342675928833
0.05,0.2
0.051,0.198675844624858
0.052,0.197369727773289
0.053,0.196081190233292
0.054,0.194809794123469
0.055,0.19355512152838
0.056,0.192316773244584
0.057,0.191094367626569
0.058,0.189887539522997
0.059,0.188695939294759
0.06,0.187519231907281
0.061,0.186357096090298
0.062,0.185209223559084
0.063,0.184075318291702
0.064,0.182955095857431
0.065,0.181848282791998
0.066,0.18075461601568
0.067,0.179673842290739
0.068,0.178605717714972
0.069,0.177550007248478
0.07,0.176506484271025
0.071,0.175474930167612
0.072,0.174455133940066
0.073,0.173446891842709
0.074,0.17245000704027
0.075,0.171464289286429
0.076,0.170489554621465
0.077,0.16952562508766
0.078,0.168572328461174
0.079,0.167629497999265
0.08,0.166696972201766
0.081,0.165774594585871
0.082,0.164862213473316
0.083,0.163959681789135
0.084,0.163066856871233
0.085,0.16218360029007
0.086,0.161309777677803
0.087,0.160445258566292
0.088,0.15958991623341
0.089,0.158743627557145
0.09,0.157906272877015
0.091,0.157077735862343
0.092,0.156257903387003
0.093,0.155446665410227
0.094,0.15464391486314
0.095,0.15384954754067
0.096,0.153063461998541
0.097,0.152285559455056
0.098,0.15151574369739
0.099,0.150753920992156
0.1,0.15
0.101,0.149253891694011
0.102,0.148515509281732
0.103,0.147784768130588
0.104,0.147061585696547
0.105,0.146345881455837
0.106,0.145637576839576
0.107,0.144936595171152
0.108,0.144242861606213
0.109,0.143556303075148
0.11,0.14287684822792
0.111,0.14220442738114
0.112,0.141538972467274
0.113,0.140880416985879
0.114,0.140228695956763
0.115,0.139583745874992
0.116,0.138945504667633
0.117,0.138313911652182
0.118,0.13768890749657
0.119,0.13707043418069
0.12,0.136458434959374
0.121,0.13585285432675
0.122,0.135253637981921
0.123,0.134660732795897
0.124,0.134074086779747
0.125,0.13349364905389
0.126,0.132919369818493
0.127,0.132351200324927
0.128,0.131789092848226
0.129,0.13123300066052
0.13,0.130682878005387
0.131,0.130138680073097
0.132,0.129600362976705
0.133,0.129067883728961
0.134,0.128541200219996
0.135,0.128020271195769
0.136,0.127505056237226
0.137,0.126995515740154
0.138,0.126491610895698
0.139,0.12599330367152
0.14,0.125500556793564
0.141,0.125013333728418
0.142,0.124531598666243
0.143,0.124055316504238
0.144,0.123584452830641
0.145,0.123118973909231
0.146,0.122658846664314
0.147,0.122204038666178
0.148,0.121754518117006
0.149,0.121310253837213
0.15,0.120871215252208
0.151,0.120437372379562
0.152,0.120008695816559
0.153,0.119585156728131
0.154,0.119166726835146
0.155,0.118753378403056
0.156,0.118345084230876
0.157,0.117941817640489
0.158,0.117543552466274
0.159,0.117150263045027
0.16,0.116761924206188
0.161,0.116378511262341
0.162,0.116
0.163,0.115626366670651
0.164,0.115257587982061
0.165,0.114893641089825
0.166,0.114534503589167
0.167,0.114180153506962
0.168,0.113830569293992
0.169,0.113485729817417
0.17,0.11314561435346
0.171,0.112810202580296
0.172,0.112479474571144
0.173,0.112153410787541
0.174,0.111831992072823
0.175,0.111515199645764
0.176,0.111203015094411
0.177,0.110895420370082
0.178,0.110592397781524
0.179,0.110293929989247
0.18,0.11
0.181,0.109710591161408
0.182,0.109425687156754
0.183,0.109145271999904
0.184,0.108869330030375
0.185,0.108597845908534
0.186,0.108330804610931
0.187,0.108068191425766
0.188,0.10780999194847
0.189,0.107556192077422
0.19,0.107306778009768
0.191,0.107061736237372
0.192,0.106821053542869
0.193,0.10658471699583
0.194,0.106352713949037
0.195,0.106125032034856
0.196,0.105901659161722
0.197,0.105682583510712
0.198,0.105467793532222
0.199,0.105257277942734
0.2,0.105051025721682
0.201,0.1048490261084
0.202,0.104651268599163
0.203,0.104457742944315
0.204,0.104268439145477
0.205,0.104083347452841
0.206,0.103902458362543
0.207,0.103725762614113
0.208,0.10355325118801
0.209,0.10338491530322
0.21,0.103220746414939
0.211,0.103060736212323
0.212,0.102904876616312
0.213,0.102753159777521
0.214,0.102605578074201
0.215,0.102462124110269
0.216,0.102322790713396
0.217,0.102187570933175
0.218,0.102056458039335
0.219,0.101929445520029
0.22,0.101806527080183
0.221,0.101687696639897
0.222,0.101572948332916
0.223,0.101462276505155
0.224,0.101355675713279
0.225,0.101253140723345
0.226,0.101154666509496
0.227,0.101060248252715
0.228,0.100969881339626
0.229,0.100883561361359
0.23,0.100801284112458
0.231,0.10072304558985
0.232,0.100648841991861
0.233,0.100578669717283
0.234,0.100512525364498
